occurred_date_time,highest_offense_description,family_violence,report_date_time,location_type,address,zip_code,council_district,apd_sector,apd_district,pra,census_tract,clearance_status,clearance_date,category_description,latitude,longitude,year,month,week,day,hour
2021-01-01 17:35:00,AGG ASSAULT,False,2021-01-01 17:35:00,STREETS / HWY / ROAD / ALLEY,AIRPORT BLVD / ALDRICH ST,78723.0,9.0,BA,4,900.0,3.0,True,2021-02-26 00:00:00,Aggravated Assault,30.29785382,-97.70888568,2021.0,1.0,53.0,1.0,17.0
2021-01-01 19:43:00,AGG ROBBERY/DEADLY WEAPON,False,2021-01-01 19:43:00,PARKING LOTS / GARAGE,1700 BURTON DR,78741.0,3.0,HE,2,457.0,23.16,False,2021-01-05 00:00:00,Robbery,30.23770208,-97.72794502,2021.0,1.0,53.0,1.0,19.0
2021-01-01 20:44:00,AGG ASLT STRANGLE/SUFFOCATE,True,2021-01-01 20:44:00,RESIDENCE / HOME,7201 S CONGRESS AVE,78745.0,2.0,FR,3,528.0,24.22,False,2021-01-11 00:00:00,Aggravated Assault,30.18703535,-97.78036385,2021.0,1.0,53.0,1.0,20.0
2021-01-01 22:07:00,RAPE,False,2021-01-01 22:07:00,RESIDENCE / HOME,6200 BLOCK MC NEIL DR,78729.0,6.0,AD,3,183.0,17.85,False,2021-01-02 00:00:00,Rape,,,2021.0,1.0,53.0,1.0,22.0
2021-01-02 01:19:00,AGG ASSAULT,False,2021-01-02 01:19:00,STREETS / HWY / ROAD / ALLEY,500 W 2ND ST,78701.0,9.0,GE,4,404.0,11.0,True,2021-01-02 00:00:00,Aggravated Assault,30.26594743,-97.74923523,2021.0,1.0,53.0,2.0,1.0
2021-01-02 05:10:00,AGG ASSAULT FAM/DATE VIOLENCE,True,2021-01-02 05:10:00,RESIDENCE / HOME,411 1/2 E 6TH ST,78701.0,9.0,GE,2,382.0,,True,2021-01-02 00:00:00,Aggravated Assault,30.26670973,-97.7389141,2021.0,1.0,53.0,2.0,5.0
2021-01-02 15:24:00,SEXUAL ASSAULT OF CHILD/OBJECT,True,2021-01-02 15:24:00,RESIDENCE / HOME,4500 BLOCK DOVEWOOD DR,78744.0,2.0,FR,5,517.0,24.12,False,2021-02-24 00:00:00,Rape,,,2021.0,1.0,53.0,2.0,15.0
2021-01-02 15:36:00,SEXUAL ASSAULT OF CHILD/OBJECT,False,2021-03-11 15:36:00,RESIDENCE / HOME,5300 BLOCK BRANDING CHASE,78727.0,6.0,AD,3,191.0,,,,Rape,,,2021.0,1.0,53.0,2.0,15.0
2021-01-02 16:00:00,RAPE OF A CHILD,False,2021-03-21 20:45:00,RESIDENCE / HOME,7200 BLOCK PROVIDENCE AVE,78752.0,4.0,ID,1,265.0,18.12,True,2021-07-08 00:00:00,Rape,,,2021.0,1.0,53.0,2.0,16.0
2021-01-02 19:02:00,AGG ROBBERY/DEADLY WEAPON,False,2021-01-02 19:02:00,SPECIALTY  STORE (TV  FUR ETC.),2121 E OLTORF ST,78741.0,3.0,HE,2,483,23.13,True,2021-01-06 00:00:00,Robbery,30.23015315,-97.73258287,2021.0,1.0,53.0,2.0,19.0
2021-01-02 20:21:00,AGG ASLT STRANGLE/SUFFOCATE,True,2021-01-02 20:21:00,RESIDENCE / HOME,5811 NANCY DR,78745.0,2.0,FR,4,512.0,,False,2021-01-06 00:00:00,Aggravated Assault,30.20621187,-97.78526856,2021.0,1.0,53.0,2.0,20.0
2021-01-02 21:07:00,DEADLY CONDUCT,False,2021-01-02 21:07:00,PARKING LOTS / GARAGE,12800 CENTER LAKE DR,78753.0,7.0,ED,6,206.0,,,,Aggravated Assault,30.407014,-97.66862336,2021.0,1.0,53.0,2.0,21.0
2021-01-03 01:11:00,AGG ROBBERY/DEADLY WEAPON,False,2021-01-03 01:11:00,PARKING LOTS / GARAGE,12213 TECH RIDGE BLVD,78753.0,7.0,ED,6,206.0,18.39,True,2021-01-03 00:00:00,Robbery,30.39885869,-97.6708572,2021.0,1.0,53.0,3.0,1.0
2021-01-03 01:32:00,AGG ROBBERY/DEADLY WEAPON,False,2021-01-03 04:59:00,STREETS / HWY / ROAD / ALLEY,E 5TH ST / TRINITY ST,78701.0,9.0,GE,2,382.0,11.0,False,2021-04-16 00:00:00,Robbery,30.26613124,-97.73968374,2021.0,1.0,53.0,3.0,1.0
2021-01-03 09:01:00,AGG ASLT STRANGLE/SUFFOCATE,True,2021-01-03 09:01:00,RESIDENCE / HOME,1824 S IH 35 SVRD SB,78704.0,9.0,HE,1,477.0,,True,2021-01-03 00:00:00,Aggravated Assault,30.23988105,-97.73854839,2021.0,1.0,53.0,3.0,9.0
2021-01-03 10:03:00,ROBBERY BY THREAT,False,2021-01-03 10:03:00,ATM SEPARATE FROM BANK,5777 1/2 AIRPORT BLVD,78752.0,4.0,ID,8,279.0,,True,2021-01-03 00:00:00,Robbery,30.32277369,-97.71488143,2021.0,1.0,53.0,3.0,10.0
2021-01-03 11:25:00,AGG ROBBERY/DEADLY WEAPON,False,2021-01-03 12:36:00,COMMERCIAL / OFFICE BUILDING,2015 E RIVERSIDE DR,78741.0,3.0,HE,2,457.0,23.16,False,2021-03-30 00:00:00,Robbery,30.23964224,-97.72786734,2021.0,1.0,53.0,3.0,11.0
2021-01-03 12:58:00,AGG ROBBERY/DEADLY WEAPON,False,2021-01-03 13:42:00,OTHER / UNKNOWN,8807 BROOKFIELD DR,78758.0,4.0,ED,2,249.0,,False,2021-04-06 00:00:00,Robbery,30.36236527,-97.71084742,2021.0,1.0,53.0,3.0,12.0
2021-01-03 13:23:00,AGG ASSAULT,False,2021-01-03 13:23:00,STREETS / HWY / ROAD / ALLEY,2400 BLOCK ROSEWOOD AVE,78702.0,1.0,CH,2,415.0,,True,2021-02-11 00:00:00,Aggravated Assault,30.27167733,-97.70989516,2021.0,1.0,53.0,3.0,13.0
2021-01-03 16:35:00,DEADLY CONDUCT,False,2021-01-03 16:35:00,STREETS / HWY / ROAD / ALLEY,8128 HUDDLESTON LN,78748.0,2.0,FR,3,536.0,,False,2021-01-05 00:00:00,Aggravated Assault,30.18424054,-97.79972024,2021.0,1.0,53.0,3.0,16.0
2021-01-03 16:42:00,AGG ROBBERY/DEADLY WEAPON,False,2021-01-03 16:42:00,STREETS / HWY / ROAD / ALLEY,1604 WHELESS LN,78723.0,1.0,ID,5,293.0,21.0,False,2021-01-03 00:00:00,Robbery,30.31941418,-97.69149066,2021.0,1.0,53.0,3.0,16.0
2021-01-03 17:12:00,DEADLY CONDUCT,False,2021-01-03 17:12:00,STREETS / HWY / ROAD / ALLEY,9107 SLAYTON DR,78753.0,4.0,ED,1,250.0,18.0,False,2021-01-08 00:00:00,Aggravated Assault,30.35929464,-97.69536496,2021.0,1.0,53.0,3.0,17.0
2021-01-03 18:00:00,DEADLY CONDUCT,False,2021-01-03 18:00:00,PARKING LOTS / GARAGE,2015 E RIVERSIDE DR,78741.0,3.0,HE,2,457.0,23.16,False,2021-02-09 00:00:00,Aggravated Assault,30.23964224,-97.72786734,2021.0,1.0,53.0,3.0,18.0
2021-01-03 19:11:00,AGG ROBBERY/DEADLY WEAPON,False,2021-01-03 19:11:00,STREETS / HWY / ROAD / ALLEY,1306 MC KIE DR,78752.0,4.0,ID,1,265.0,18.12,False,2021-02-05 00:00:00,Robbery,30.33017904,-97.69108493,2021.0,1.0,53.0,3.0,19.0
2021-01-03 19:36:00,AGG ASSAULT,False,2021-01-03 19:36:00,STREETS / HWY / ROAD / ALLEY,400 S CONGRESS AVE,78704.0,9.0,DA,1,453.0,13.0,False,2021-01-04 00:00:00,Aggravated Assault,30.2570077,-97.74726945,2021.0,1.0,53.0,3.0,19.0
2021-01-03 19:45:00,AGG ROBBERY/DEADLY WEAPON,False,2021-01-03 19:45:00,PARKING LOTS / GARAGE,4604 TERI RD,78744.0,2.0,FR,5,495.0,24.13,False,2021-02-11 00:00:00,Robbery,30.19680329,-97.74319766,2021.0,1.0,53.0,3.0,19.0
2021-01-03 21:15:00,AGG ROBBERY/DEADLY WEAPON,False,2021-01-03 21:15:00,STREETS / HWY / ROAD / ALLEY,4714 NUCKOLS CROSSING RD,78744.0,2.0,FR,5,495.0,24.13,False,2021-03-10 00:00:00,Robbery,30.19775264,-97.73683977,2021.0,1.0,53.0,3.0,21.0
2021-01-03 22:03:00,AGG ASSAULT,False,2021-01-03 22:03:00,STREETS / HWY / ROAD / ALLEY,4700 BLOCK TERI RD,78744.0,2.0,FR,5,495.0,,True,2021-01-04 00:00:00,Aggravated Assault,30.19603173,-97.74230965,2021.0,1.0,53.0,3.0,22.0
2021-01-03 22:06:00,AGG ROBBERY/DEADLY WEAPON,False,2021-01-03 22:06:00,CONVENIENCE STORE,1612 OHLEN RD,78758.0,4.0,ED,2,249.0,18.0,True,2021-01-03 00:00:00,Robbery,30.36445781,-97.71634418,2021.0,1.0,53.0,3.0,22.0
2021-01-03 22:11:00,AGG ROBBERY/DEADLY WEAPON,False,2021-01-03 23:03:00,STREETS / HWY / ROAD / ALLEY,13490 BLOCK N US 183 HWY SVRD NB,78717.0,6.0,AD,5,573.0,,False,2021-01-04 00:00:00,Robbery,30.47759457,-97.80071495,2021.0,1.0,53.0,3.0,22.0
2021-01-03 23:08:00,AGG ASLT STRANGLE/SUFFOCATE,True,2021-01-03 23:08:00,RESIDENCE / HOME,6309 BURNS ST,78752.0,4.0,ID,6,278.0,15.0,True,2021-01-03 00:00:00,Aggravated Assault,30.33079803,-97.72102387,2021.0,1.0,53.0,3.0,23.0
2021-01-04 01:28:00,AGG ASSAULT,False,2021-01-04 01:28:00,STREETS / HWY / ROAD / ALLEY,E STASSNEY LN / S PLEASANT VALLEY RD,78744.0,2.0,FR,5,493.0,24.11,True,2021-01-04 00:00:00,Aggravated Assault,30.19398417,-97.74469164,2021.0,1.0,1.0,4.0,1.0
2021-01-04 03:49:00,AGG ASSAULT,True,2021-01-04 03:49:00,HOTEL / MOTEL / ETC.,12520 N IH 35 SB,78753.0,7.0,ED,4,205.0,,True,2021-03-10 00:00:00,Aggravated Assault,30.40793721,-97.6748109,2021.0,1.0,1.0,4.0,3.0
2021-01-04 13:45:00,AGG ASSAULT,False,2021-01-04 13:45:00,STREETS / HWY / ROAD / ALLEY,12405 PALOMA BLANCA WAY,78617.0,2.0,HE,7,609.0,,True,2021-05-12 00:00:00,Aggravated Assault,30.16809985,-97.62943118,2021.0,1.0,1.0,4.0,13.0
2021-01-04 14:30:00,ROBBERY BY ASSAULT,False,2021-01-04 16:56:00,RESIDENCE / HOME,1830 W RUNDBERG LN,78758.0,4.0,ED,2,236.0,18.2,False,2021-01-05 00:00:00,Robbery,30.37203604,-97.71477459,2021.0,1.0,1.0,4.0,14.0
2021-01-04 14:40:00,AGG ASSAULT FAM/DATE VIOLENCE,True,2021-01-04 14:40:00,RESIDENCE / HOME,5507 SPRING MEADOW RD,78744.0,2.0,FR,6,519.0,24.31,False,2021-02-11 00:00:00,Aggravated Assault,30.1953545,-97.73386472,2021.0,1.0,1.0,4.0,14.0
2021-01-04 16:23:00,AGG ASSAULT,False,2021-01-04 16:23:00,STREETS / HWY / ROAD / ALLEY,700 W WILLIAM CANNON DR,78745.0,2.0,FR,4,512.0,24.1,False,2021-01-25 00:00:00,Aggravated Assault,30.19759625,-97.78794958,2021.0,1.0,1.0,4.0,16.0
2021-01-04 17:00:00,AGG ASSAULT,False,2021-01-06 12:26:00,RESIDENCE / HOME,2800 LYONS RD,78702.0,3.0,CH,2,423.0,8.0,False,2021-02-18 00:00:00,Aggravated Assault,30.2640271,-97.7075398,2021.0,1.0,1.0,4.0,17.0
2021-01-04 17:14:00,AGG ASSAULT,False,2021-01-04 17:14:00,PARKING LOTS / GARAGE,500 E BEN WHITE BLVD SVRD WB,78704.0,3.0,DA,2,480.0,23.0,False,2021-01-05 00:00:00,Aggravated Assault,30.22111053,-97.75655337,2021.0,1.0,1.0,4.0,17.0
2021-01-04 17:16:00,DEADLY CONDUCT,False,2021-01-04 17:16:00,RESIDENCE / HOME,9010 GALEWOOD DR,78758.0,4.0,ED,2,235.0,,False,2021-02-10 00:00:00,Aggravated Assault,30.36794153,-97.71508242,2021.0,1.0,1.0,4.0,17.0
2021-01-04 19:06:00,AGG ASLT STRANGLE/SUFFOCATE,True,2021-01-04 19:06:00,RESIDENCE / HOME,1704 NELMS DR,78744.0,2.0,FR,8,516.0,,True,2021-01-04 00:00:00,Aggravated Assault,30.19299714,-97.76505681,2021.0,1.0,1.0,4.0,19.0
2021-01-04 19:59:00,AGG ASSAULT FAM/DATE VIOLENCE,True,2021-01-05 19:13:00,RESIDENCE / HOME,11266 TAYLOR DRAPER LN,78759.0,10.0,AD,7,177.0,25.0,True,2021-01-18 00:00:00,Aggravated Assault,30.41039639,-97.75297246,2021.0,1.0,1.0,4.0,19.0
2021-01-04 21:14:00,AGG ROBBERY/DEADLY WEAPON,False,2021-01-04 21:14:00,PARKING LOTS / GARAGE,1511 CRIPPLE CREEK DR,78758.0,4.0,ED,2,219.0,18.21,False,2021-03-05 00:00:00,Robbery,30.37824022,-97.70438858,2021.0,1.0,1.0,4.0,21.0
2021-01-04 22:00:00,AGG ASLT STRANGLE/SUFFOCATE,True,2021-01-06 08:39:00,HOTEL / MOTEL / ETC.,9420 N IH 35 SVRD SB,78753.0,4.0,ED,1,240.0,18.23,False,2021-01-08 00:00:00,Aggravated Assault,30.35979391,-97.688358,2021.0,1.0,1.0,4.0,22.0
2021-01-04 22:47:00,AGG ASSAULT FAM/DATE VIOLENCE,True,2021-01-04 22:47:00,RESIDENCE / HOME,3018 S 1ST ST,78704.0,3.0,DA,2,472.0,13.0,False,2021-01-12 00:00:00,Aggravated Assault,30.23489373,-97.76469965,2021.0,1.0,1.0,4.0,22.0
2021-01-05 01:04:00,DEADLY CONDUCT,False,2021-01-05 01:04:00,TRANSPORTATION (AIR / BUS / TRAIN - TERMINALS),8105 HUDDLESTON LN,78748.0,2.0,FR,3,536.0,,False,2021-01-11 00:00:00,Aggravated Assault,30.18492566,-97.79904063,2021.0,1.0,1.0,5.0,1.0
2021-01-05 02:00:00,AGG ASSAULT,False,2021-01-05 02:00:00,BAR / NIGHT CLUB,402 E 6TH ST,78701.0,9.0,GE,2,382.0,11.0,False,2021-02-02 00:00:00,Aggravated Assault,30.26733302,-97.73899875,2021.0,1.0,1.0,5.0,2.0
2021-01-05 03:58:00,AGG ROBBERY/DEADLY WEAPON,False,2021-01-05 03:58:00,PARKING LOTS / GARAGE,13730 N FM 620 RD SB,78717.0,6.0,AD,5,573.0,203.11,,,Robbery,30.47675373,-97.77494682,2021.0,1.0,1.0,5.0,3.0
2021-01-05 04:12:00,AGG ASSAULT FAM/DATE VIOLENCE,True,2021-01-05 04:12:00,RESIDENCE / HOME,9801 STONELAKE BLVD,78759.0,7.0,AD,1,216.0,,True,2021-01-07 00:00:00,Aggravated Assault,30.38956258,-97.73879368,2021.0,1.0,1.0,5.0,4.0
2021-01-05 12:40:00,AGG ASSAULT,False,2021-01-05 12:40:00,STREETS / HWY / ROAD / ALLEY,CAMERON RD / E ANDERSON LN SVRD EB,78752.0,4.0,ID,2,266.0,18.11,False,2021-02-19 00:00:00,Aggravated Assault,30.33222141,-97.68662811,2021.0,1.0,1.0,5.0,12.0
2021-01-05 12:55:00,AGG ASLT STRANGLE/SUFFOCATE,True,2021-01-05 12:55:00,TRANSPORTATION (AIR / BUS / TRAIN - TERMINALS),916 E KOENIG LN SVRD WB,78752.0,4.0,ID,8,279.0,15.0,False,2021-01-11 00:00:00,Aggravated Assault,30.32169874,-97.71046266,2021.0,1.0,1.0,5.0,12.0
2021-01-05 18:00:00,AGG ROBBERY/DEADLY WEAPON,False,2021-04-29 16:00:00,RESIDENCE / HOME,9005 ALDERMAN DR,78747.0,2.0,FR,7,600.0,24.26,False,2021-05-01 00:00:00,Robbery,30.15276867,-97.76150522,2021.0,1.0,1.0,5.0,18.0
2021-01-05 18:17:00,AGG RAPE,False,2021-01-05 18:17:00,HOTEL / MOTEL / ETC.,8100 BLOCK N IH 35 SVRD SB,78753.0,4.0,ED,1,592.0,,False,2021-01-19 00:00:00,Rape,,,2021.0,1.0,1.0,5.0,18.0
2021-01-05 18:51:00,AGG ASSAULT,False,2021-01-05 18:51:00,RESIDENCE / HOME,5400 VILLAGE LN,78744.0,2.0,FR,5,517.0,24.12,False,2021-03-12 00:00:00,Aggravated Assault,30.19334178,-97.74488615,2021.0,1.0,1.0,5.0,18.0
2021-01-05 19:00:00,AGG ROBBERY/DEADLY WEAPON,False,2021-01-06 01:17:00,STREETS / HWY / ROAD / ALLEY,E 8TH ST / RED RIVER ST,78701.0,9.0,GE,1,383.0,11.0,False,2021-01-06 00:00:00,Robbery,30.26832192,-97.73649438,2021.0,1.0,1.0,5.0,19.0
2021-01-05 21:38:00,AGG ASSAULT FAM/DATE VIOLENCE,True,2021-01-05 21:38:00,RESIDENCE / HOME,6201 SNEED CV,78744.0,2.0,FR,8,516.0,24.19,False,2021-01-07 00:00:00,Aggravated Assault,30.19394123,-97.76344868,2021.0,1.0,1.0,5.0,21.0
2021-01-05 22:44:00,AGG ASSAULT FAM/DATE VIOLENCE,True,2021-01-05 22:44:00,PARKING LOTS / GARAGE,8071 N LAMAR BLVD SVRD NB,78753.0,4.0,ED,1,592.0,18.0,True,2021-01-06 00:00:00,Aggravated Assault,30.34890384,-97.71106118,2021.0,1.0,1.0,5.0,22.0
2021-01-05 23:13:00,AGG ASLT STRANGLE/SUFFOCATE,True,2021-01-05 23:13:00,RESIDENCE / HOME,9201 SAWYER FAY LN,78748.0,5.0,FR,2,666.0,24.21,True,2021-01-06 00:00:00,Aggravated Assault,30.16794808,-97.79612123,2021.0,1.0,1.0,5.0,23.0
2021-01-06 05:00:00,AGG ASSAULT,False,2021-01-06 05:32:00,STREETS / HWY / ROAD / ALLEY,5036 LANSING DR,78745.0,5.0,DA,3,489.0,,False,2021-01-08 00:00:00,Aggravated Assault,30.21835196,-97.78846353,2021.0,1.0,1.0,6.0,5.0
2021-01-06 14:55:00,AGG ROBBERY/DEADLY WEAPON,False,2021-01-06 16:28:00,COMMERCIAL / OFFICE BUILDING,8700 N LAMAR BLVD,78758.0,4.0,ED,2,249.0,18.0,False,2021-03-18 00:00:00,Robbery,30.35596384,-97.702725,2021.0,1.0,1.0,6.0,14.0
2021-01-06 15:56:00,AGG ASLT STRANGLE/SUFFOCATE,True,2021-01-06 15:56:00,RESIDENCE / HOME,5701 S MOPAC EXPY SVRD NB,78749.0,8.0,DA,4,79.0,,True,2021-01-06 00:00:00,Aggravated Assault,30.22543332,-97.83114338,2021.0,1.0,1.0,6.0,15.0
2021-01-06 17:36:00,AGG ASSAULT FAM/DATE VIOLENCE,True,2021-01-06 17:36:00,RESIDENCE / HOME,6805 STONLEIGH PL,78744.0,2.0,FR,8,530.0,24.27,True,2021-01-06 00:00:00,Aggravated Assault,30.18222395,-97.76120876,2021.0,1.0,1.0,6.0,17.0
2021-01-06 18:30:00,AGG ASSAULT,False,2021-01-06 19:54:00,RESIDENCE / HOME,5701 SPRING MEADOW RD,78744.0,2.0,FR,6,519.0,24.31,False,2021-02-09 00:00:00,Aggravated Assault,30.19468315,-97.73154935,2021.0,1.0,1.0,6.0,18.0
2021-01-06 20:15:00,DEADLY CONDUCT,False,2021-01-07 17:40:00,RESIDENCE / HOME,6700 SABRINA DR,78747.0,2.0,FR,7,600.0,,False,2021-01-15 00:00:00,Aggravated Assault,30.15458313,-97.74197129,2021.0,1.0,1.0,6.0,20.0
2021-01-06 21:46:00,AGG ASSAULT,False,2021-01-06 21:46:00,RESIDENCE / HOME,9617 GREAT HILLS TRL,78759.0,10.0,AD,7,214.0,,,,Aggravated Assault,30.39443285,-97.75390414,2021.0,1.0,1.0,6.0,21.0
2021-01-06 22:01:00,AGG ASSAULT FAM/DATE VIOLENCE,True,2021-01-06 22:01:00,RESIDENCE / HOME,2121 W WILLIAM CANNON DR,78745.0,5.0,FR,1,525.0,17.28,True,2021-01-07 00:00:00,Aggravated Assault,30.20308498,-97.80860476,2021.0,1.0,1.0,6.0,22.0
2021-01-06 23:00:00,AGG ROBBERY/DEADLY WEAPON,False,2021-01-06 23:00:00,PARKING LOTS / GARAGE,8071 N LAMAR BLVD NB,78753.0,4.0,ED,1,592.0,18.0,False,2021-03-11 00:00:00,Robbery,30.34835496,-97.71125368,2021.0,1.0,1.0,6.0,23.0
2021-01-07 00:00:00,AGG ASLT STRANGLE/SUFFOCATE,True,2021-01-22 04:14:00,HOTEL / MOTEL / ETC.,9420 N IH 35 SVRD SB,78753.0,4.0,ED,1,240.0,18.23,False,2021-02-08 00:00:00,Aggravated Assault,30.35979391,-97.688358,2021.0,1.0,1.0,7.0,0.0
2021-01-07 00:07:00,AGG ASSAULT,False,2021-01-07 00:07:00,PARKING LOTS / GARAGE,10101 N LAMAR BLVD,78753.0,4.0,ED,1,240.0,18.23,True,2021-02-26 00:00:00,Aggravated Assault,30.37010434,-97.69232558,2021.0,1.0,1.0,7.0,0.0
2021-01-07 00:15:00,AGG ASSAULT,False,2021-01-07 00:15:00,DRUG STORE / DR. OFFICE / HOSPITAL,901 W BEN WHITE BLVD SVRD EB,78745.0,3.0,DA,3,490.0,20.0,False,2021-01-12 00:00:00,Aggravated Assault,30.22637546,-97.7744276,2021.0,1.0,1.0,7.0,0.0
2021-01-07 00:53:00,AGG ASSAULT FAM/DATE VIOLENCE,True,2021-01-07 00:53:00,RESIDENCE / HOME,1704 NELMS DR,78744.0,2.0,FR,8,516.0,,True,2021-01-07 00:00:00,Aggravated Assault,30.19299714,-97.76505681,2021.0,1.0,1.0,7.0,0.0
2021-01-07 01:20:00,AGG ASSAULT,False,2021-01-07 01:20:00,RESIDENCE / HOME,814 BUCKINGHAM PL,78745.0,2.0,FR,3,526.0,24.24,True,2021-01-22 00:00:00,Aggravated Assault,30.19723762,-97.7917711,2021.0,1.0,1.0,7.0,1.0
2021-01-07 02:00:00,RAPE,False,2021-04-12 16:42:00,RESIDENCE / HOME,900 BLOCK W 21ST ST,78705.0,9.0,BA,2,358,6.0,False,2021-06-18 00:00:00,Rape,,,2021.0,1.0,1.0,7.0,2.0
2021-01-07 06:10:00,AGG ASSAULT,False,2021-01-07 06:10:00,STREETS / HWY / ROAD / ALLEY,N US 183 HWY SVRD NB / POND SPRINGS RD,78729.0,6.0,AD,5,163.0,204.0,True,2021-01-07 00:00:00,Aggravated Assault,30.45481116,-97.79126609,2021.0,1.0,1.0,7.0,6.0
2021-01-07 09:27:00,AGG ASSAULT,False,2021-01-07 09:27:00,STREETS / HWY / ROAD / ALLEY,7000 GROVER AVE,78757.0,7.0,ID,7,263.0,,False,2021-01-21 00:00:00,Aggravated Assault,30.34037571,-97.72309513,2021.0,1.0,1.0,7.0,9.0
2021-01-07 11:00:00,AGG ASLT STRANGLE/SUFFOCATE,True,2021-01-07 15:18:00,RESIDENCE / HOME,3651 SANDY BROOK DR,,,,,,,False,2021-01-20 00:00:00,Aggravated Assault,,,2021.0,1.0,1.0,7.0,11.0
2021-01-07 12:12:00,AGG ASSAULT,False,2021-01-07 12:12:00,RESIDENCE / HOME,5413 GUADALUPE ST,78751.0,4.0,ID,6,290.0,,,,Aggravated Assault,30.32206094,-97.72511551,2021.0,1.0,1.0,7.0,12.0
2021-01-07 13:10:00,AGG ASLT STRANGLE/SUFFOCATE,True,2021-01-07 13:14:00,RESIDENCE / HOME,2503 E OLTORF ST,78741.0,3.0,HE,2,483.0,,True,2021-01-07 00:00:00,Aggravated Assault,30.22745335,-97.72857305,2021.0,1.0,1.0,7.0,13.0
2021-01-07 19:34:00,ROBBERY BY THREAT,False,2021-01-07 19:34:00,CONVENIENCE STORE,1601 OHLEN RD,78758.0,4.0,ED,2,249.0,,True,2021-01-25 00:00:00,Robbery,30.36380154,-97.71477932,2021.0,1.0,1.0,7.0,19.0
2021-01-07 20:42:00,DEADLY CONDUCT,False,2021-01-07 20:42:00,RESIDENCE / HOME,2501 ANKEN DR,78741.0,3.0,HE,2,457.0,23.16,False,2021-01-15 00:00:00,Aggravated Assault,30.22935836,-97.72771402,2021.0,1.0,1.0,7.0,20.0
2021-01-07 23:45:00,AGG ASSAULT FAM/DATE VIOLENCE,True,2021-01-07 23:45:00,RESIDENCE / HOME,4314 GILLIS ST,78745.0,5.0,DA,3,489.0,20.0,True,2021-01-08 00:00:00,Aggravated Assault,30.22671219,-97.78234604,2021.0,1.0,1.0,7.0,23.0
